request_type,name,response_time_ms,response_length
GET,/city/[city],7.136708009056747,60
GET,/routes/shortest,476.6821670054924,102
GET,/cities,5.213500000536442,957
GET,/city/[city],6.002124981023371,66
GET,/routes/shortest,17.31566700618714,107
GET,/city/[city],5.760291998740286,60
GET,/routes/random-points,1.8202500068582594,8
GET,/city/info/[city],5.073999986052513,122
GET,/cities,5.339916999218985,957
GET,/cities,8.608791016740724,957
GET,/city/info/[city],5.890666972845793,126
GET,/city/info/[city],9.584042010828853,124
GET,/routes/shortest,17.02712499536574,134
GET,/routes/most-used,9.170000004814938,2821
GET,/routes/shortest,17.059707985026762,82
GET,/cities,5.559457989875227,957
POST,/routes/heatmap,8.623625006293878,434
GET,/cities,5.068791011581197,957
GET,/city/info/[city],4.988541011698544,115
GET,/routes/random-points,1.5913340030238032,36
GET,/city/info/[city],5.965832999208942,119
GET,/cities,5.25391599512659,957
GET,/cities,5.688624980393797,957
GET,/routes/shortest,15.613833005772904,107
GET,/routes/random-points,9.10395898972638,29
GET,/cities,26.54883300419897,957
GET,/routes/random-points,14.677625003969297,15
GET,/city/[city],18.44462499138899,64
GET,/cities,40.38095800206065,957
POST,/routes/heatmap,28.121542010921985,434
GET,/cities,94.21041698078625,957
GET,/city/info/[city],92.87575000780635,117
GET,/cities,91.76145799574442,957
GET,/city/info/[city],94.34195901849307,119
GET,/cities,94.17645799112506,957
GET,/city/info/[city],93.80087500903755,116
GET,/city/info/[city],93.0848749994766,118
GET,/city/[city],95.55516700493172,62
GET,/city/info/[city],92.9411249817349,122
GET,/city/[city],93.90425001038238,61
GET,/city/info/[city],168.56816702056676,115
GET,/cities,168.4821670060046,957
GET,/city/[city],157.51137500046752,60
GET,/city/info/[city],158.23320799972862,120
GET,/city/[city],169.59224999300204,64
GET,/city/[city],170.00683301012032,59
GET,/city/info/[city],169.25279202405363,117
GET,/city/[city],141.50629201321863,69
GET,/city/info/[city],159.48358399327844,119
GET,/city/info/[city],158.7401669821702,124
GET,/city/[city],169.17508299229667,60
GET,/city/[city],159.0309999883175,69
GET,/city/info/[city],159.36183399753645,115
GET,/cities,169.6219590085093,957
GET,/city/[city],171.5276670001913,60
GET,/city/info/[city],160.2588329988066,119
GET,/city/[city],169.99870800646022,59
GET,/cities,102.6795840007253,957
GET,/city/info/[city],148.78745801979676,126
GET,/city/[city],127.5420000019949,66
GET,/cities,186.4997919765301,957
GET,/city/info/[city],194.07316701835953,117
GET,/city/[city],194.82162498752587,62
GET,/city/info/[city],198.7903339904733,119
GET,/cities,203.6667079955805,957
GET,/city/[city],46.00766600924544,69
GET,/cities,215.33050001016818,957
GET,/cities,222.2241249983199,957
GET,/city/[city],217.3680419800803,60
GET,/city/info/[city],232.0807079959195,119
GET,/city/[city],225.3658749978058,62
GET,/cities,235.7832079869695,957
GET,/city/info/[city],240.2051250101067,119
GET,/city/[city],32.78270800365135,62
GET,/city/[city],242.72579097305425,66
GET,/city/[city],251.75733398646116,59
GET,/city/[city],37.75095799937844,69
GET,/city/[city],260.25241598836146,66
GET,/cities,260.25054199271835,957
GET,/city/info/[city],271.3399170024786,116
GET,/cities,272.0621670014225,957
GET,/routes/random-points,290.6857499910984,8
GET,/routes/shortest,290.2547499979846,107
GET,/routes/most-used,290.4802499979269,2821
GET,/routes/random-points,289.3472909927368,8
POST,/routes/heatmap,289.56199999083765,434
GET,/routes/most-used,289.96083402307704,2821
POST,/routes/heatmap,291.7966249806341,434
GET,/routes/random-points,289.52300001401454,8
POST,/routes/heatmap,290.9533749916591,434
POST,/routes/heatmap,289.78449999704026,434
GET,/routes/most-used,291.75245901569724,2821
POST,/routes/heatmap,291.5142909914721,434
POST,/routes/heatmap,288.91120801563375,434
GET,/routes/most-used,291.7913750279695,2821
GET,/routes/random-points,292.28958298335783,8
GET,/routes/shortest,291.39233301975764,102
GET,/routes/most-used,292.12299999198876,2821
POST,/routes/heatmap,291.02437500841916,434
GET,/routes/random-points,291.2302080076188,8
GET,/routes/random-points,290.10187499807216,36
GET,/routes/most-used,290.7955409900751,2821
GET,/routes/shortest,291.82662500534207,82
GET,/routes/most-used,290.70712500833906,2821
POST,/routes/heatmap,290.7095000264235,434
GET,/routes/shortest,290.5386670026928,107
GET,/routes/most-used,290.3902090038173,2821
POST,/routes/heatmap,290.0447499996517,434
POST,/routes/heatmap,289.68066701781936,434
GET,/cities,65.77304200618528,957
GET,/city/info/[city],300.86558300536126,119
GET,/city/info/[city],301.09550000634044,119
GET,/city/[city],315.4466669948306,61
GET,/routes/random-points,314.0558330051135,22
GET,/routes/most-used,314.93583298288286,2821
GET,/routes/random-points,316.5667499997653,15
GET,/routes/random-points,317.67891597701237,15
GET,/cities,71.86320901382715,957
GET,/city/info/[city],333.30662501975894,119
GET,/city/info/[city],339.82154200202785,115
GET,/city/[city],94.26070799236186,61
GET,/city/[city],363.6916669784114,62
GET,/city/info/[city],67.48324999352917,120
GET,/cities,89.96216699597426,957
GET,/cities,69.92395798442885,957
GET,/cities,364.4649999914691,957
GET,/city/[city],367.78387500089593,60
GET,/city/[city],68.13379199593328,66
GET,/city/[city],387.95587499043904,69
GET,/city/[city],387.0442079787608,61
GET,/city/info/[city],73.14033299917355,116
GET,/cities,391.95829100208357,957
GET,/city/info/[city],397.7820420113858,119
GET,/city/info/[city],34.3028339848388,117
GET,/cities,14.817874995060265,957
GET,/city/info/[city],6.038291990989819,119
GET,/city/info/[city],8.926291979150847,115
GET,/city/[city],6.863291986519471,63
GET,/city/[city],5.867500003660098,62
GET,/routes/shortest,241.93525000009686,102
GET,/routes/most-used,356.06900000129826,2821
GET,/routes/random-points,439.84945898409933,22
GET,/routes/most-used,230.74537501088344,2821
POST,/routes/heatmap,318.77579100546427,434
GET,/routes/random-points,401.50391700444743,22
GET,/routes/random-points,198.12166600604542,36
POST,/routes/heatmap,402.3487909871619,434
POST,/routes/heatmap,212.81862500472926,434
POST,/routes/heatmap,173.39533401536755,434
POST,/routes/heatmap,222.44241699809209,434
GET,/routes/most-used,335.2901249891147,2821
GET,/routes/shortest,376.41162498039193,80
GET,/routes/most-used,442.3229999956675,2821
GET,/cities,8.079082996118814,957
GET,/routes/most-used,459.2594999994617,2821
POST,/routes/heatmap,458.4550409927033,434
GET,/routes/most-used,481.2541250139475,2821
GET,/routes/shortest,481.27170899533667,82
GET,/city/[city],6.622249988140538,62
GET,/city/[city],7.208957977127284,66
GET,/cities,6.212750013219193,957
POST,/routes/heatmap,186.013541999273,434
GET,/routes/most-used,514.5035420136992,2821
GET,/routes/random-points,514.7361249837559,22
POST,/routes/heatmap,132.685999997193,434
POST,/routes/heatmap,151.51916700415313,434
POST,/routes/heatmap,90.66033401177265,434
GET,/city/[city],5.64179100911133,63
GET,/routes/random-points,27.38341601798311,8
GET,/routes/most-used,530.7469589752145,2821
GET,/city/[city],6.60049999714829,66
GET,/city/info/[city],8.741124998778105,126
GET,/city/info/[city],5.231874994933605,116
GET,/city/info/[city],9.409124992089346,124
GET,/city/info/[city],11.114666995126754,119
GET,/city/[city],12.913333979668096,63
GET,/city/info/[city],7.645165984285995,122
POST,/routes/heatmap,9.565000014845282,434
GET,/city/info/[city],6.153833004646003,116
GET,/routes/most-used,9.0005419915542,2821
GET,/city/[city],5.685582989826798,61
GET,/city/info/[city],5.9886249946430326,117
GET,/routes/shortest,21.359417005442083,86
GET,/routes/shortest,29.58666699123569,80
GET,/city/[city],6.277041014982387,59
GET,/city/[city],5.226792010944337,64
GET,/city/info/[city],9.34004198643379,117
GET,/routes/shortest,36.611792020266876,82
GET,/cities,5.644624994602054,957
GET,/cities,6.553458020789549,957
GET,/routes/random-points,1.8494579999241978,8
GET,/city/[city],5.533625022508204,61
GET,/routes/random-points,1.507625012891367,8
GET,/routes/shortest,16.768708010204136,82
GET,/routes/random-points,11.289249989204109,29
GET,/city/info/[city],5.784874985693023,117
GET,/routes/random-points,2.3870000150054693,15
GET,/routes/random-points,2.741166012128815,8
GET,/cities,6.92404099390842,957
GET,/routes/shortest,15.70354201248847,82
GET,/city/[city],6.493208988104016,63
GET,/routes/most-used,13.886917004128918,2821
GET,/routes/shortest,23.326916998485103,86
GET,/routes/shortest,15.024499996798113,107
GET,/routes/most-used,10.424125008285046,2821
GET,/cities,6.319874984910712,957
GET,/city/[city],6.013541016727686,60
GET,/city/info/[city],11.49241699022241,119
POST,/routes/heatmap,28.34241700475104,434
GET,/city/[city],60.82466701627709,63
GET,/city/info/[city],59.76174998795614,124
GET,/city/info/[city],60.14020799193531,119
GET,/city/[city],59.73016601637937,62
GET,/cities,59.38762502046302,957
POST,/routes/heatmap,48.05254199891351,434
POST,/routes/heatmap,48.01591599243693,434
GET,/cities,55.26279201149009,957
GET,/cities,78.66329202079214,957
GET,/city/[city],77.23479098058306,62
GET,/city/[city],60.62395800836384,63
GET,/city/[city],86.44454201566987,69
GET,/cities,86.39687500544824,957
GET,/routes/shortest,75.56370800011791,134
GET,/routes/most-used,76.34233401040547,2821
GET,/routes/shortest,94.09695799695328,107
GET,/city/info/[city],57.82029198599048,124
GET,/cities,78.31158401677385,957
GET,/cities,108.95616697962396,957
GET,/city/info/[city],109.28920801961794,119
GET,/city/info/[city],80.77154200873338,116
GET,/city/[city],111.52870900696144,61
GET,/city/info/[city],61.04262499138713,118
GET,/city/info/[city],120.15079200500622,119
GET,/city/info/[city],127.33566598035395,119
POST,/routes/heatmap,80.06300000124611,434
GET,/routes/most-used,120.77345899888314,2821
POST,/routes/heatmap,122.12133299908601,434
GET,/cities,130.63691701972857,957
GET,/city/info/[city],41.525332984747365,117
GET,/city/info/[city],139.07004200154915,119
GET,/routes/most-used,130.90979200205766,2821
GET,/cities,149.9139590014238,957
GET,/city/info/[city],147.16720799333416,115
GET,/cities,154.55150001798756,957
GET,/city/[city],162.22683299565688,62
GET,/cities,164.28520798217505,957
GET,/city/[city],33.14004198182374,60
GET,/cities,177.99329201807268,957
GET,/city/info/[city],173.36041599628516,119
GET,/cities,187.04908300423995,957
GET,/cities,186.6277499939315,957
GET,/cities,191.2609999999404,957
GET,/routes/most-used,115.97641700063832,2821
GET,/routes/shortest,109.02504198020324,80
GET,/routes/shortest,184.41799998981878,102
GET,/routes/most-used,185.46837498433888,2821
GET,/cities,194.68074999167584,957
POST,/routes/heatmap,193.87366698356345,434
GET,/city/info/[city],50.6107920082286,119
GET,/city/info/[city],43.831540999235585,117
GET,/city/[city],211.67387499008328,61
GET,/city/[city],212.1654579823371,63
GET,/city/info/[city],54.068375000497326,117
GET,/cities,49.693375010974705,957
GET,/city/[city],228.68204198312014,63
GET,/city/[city],243.34462499246,60
POST,/routes/heatmap,131.1528329970315,434
GET,/city/info/[city],56.55591600225307,126
GET,/city/[city],247.60087500908412,59
GET,/city/info/[city],243.52666598861106,119
GET,/routes/shortest,239.04916699393652,122
GET,/routes/most-used,240.83845800487325,2821
POST,/routes/heatmap,238.84525001631118,434
GET,/city/info/[city],49.11720799282193,124
GET,/city/[city],252.856208011508,60
GET,/city/[city],261.89016600255854,69
GET,/city/[city],262.3743749863934,63
GET,/city/info/[city],42.43816700181924,122
GET,/cities,56.91841701627709,957
GET,/cities,281.82674999698065,957
GET,/city/info/[city],282.3408329859376,116
GET,/cities,286.52054199483246,957
GET,/routes/most-used,113.15958300838247,2821
GET,/routes/random-points,138.49733301321976,8
GET,/routes/most-used,112.82383400248364,2821
GET,/routes/most-used,128.12391700572334,2821
POST,/routes/heatmap,286.8751249916386,434
GET,/routes/most-used,286.6367920069024,2821
GET,/city/[city],72.85695802420378,64
GET,/city/[city],67.90237498353235,63
GET,/city/[city],67.53416699939407,62
GET,/city/[city],71.04562502354383,60
GET,/city/info/[city],73.7771250132937,124
GET,/city/[city],66.49612501496449,62
GET,/cities,328.64674998563714,957
GET,/city/[city],327.76895799906924,63
GET,/cities,327.1349579736125,957
GET,/routes/shortest,142.85225002095103,86
GET,/routes/shortest,323.401500005275,134
GET,/cities,71.59791700541973,957
GET,/city/info/[city],344.6877090027556,126
GET,/cities,344.5912919996772,957
GET,/city/info/[city],69.32333399890922,117
GET,/cities,348.9831250044517,957
GET,/city/[city],354.67558301752433,63
GET,/city/info/[city],41.91991701372899,117
GET,/cities,365.94745799084194,957
GET,/city/[city],76.61262500914745,69
GET,/city/[city],49.404999997932464,66
GET,/city/info/[city],373.25316699570976,117
GET,/cities,54.46154100354761,957
GET,/city/[city],381.3671669922769,60
GET,/city/[city],56.218916026409715,62
GET,/city/info/[city],56.197083002189174,117
GET,/cities,398.7307920178864,957
GET,/city/[city],400.12841700809076,69
GET,/routes/most-used,199.0450419834815,2821
GET,/routes/shortest,398.4632909996435,82
GET,/routes/shortest,165.71624999050982,134
GET,/routes/most-used,163.9993340068031,2821
POST,/routes/heatmap,194.0682920103427,434
GET,/routes/shortest,397.61295801145025,82
GET,/city/[city],49.73966698162258,60
GET,/city/[city],411.0818340268452,66
GET,/cities,411.38595799566247,957
GET,/city/[city],44.327333016553894,59
GET,/cities,423.66283299634233,957
GET,/city/info/[city],422.5991249841172,126
GET,/routes/random-points,174.64083302184008,22
GET,/routes/random-points,431.00437498651445,15
GET,/routes/most-used,195.83808298921213,2821
GET,/routes/shortest,162.2804999933578,122
GET,/routes/most-used,431.56608400749974,2821
GET,/city/[city],442.2594580100849,63
GET,/city/[city],47.8635830222629,66
GET,/city/[city],57.24058399209753,62
GET,/city/info/[city],440.24883399833925,120
GET,/city/[city],443.44062500749715,62
GET,/city/info/[city],10.049458011053503,119
GET,/city/info/[city],6.121915997937322,120
GET,/routes/shortest,450.4446659993846,80
GET,/city/[city],7.61324999621138,64
GET,/city/info/[city],7.306832994800061,124
GET,/city/[city],8.566292002797127,69
GET,/cities,15.590499999234453,957
GET,/routes/most-used,498.6332079861313,2821
GET,/routes/most-used,180.5434999987483,2821
GET,/routes/shortest,196.77095898077823,102
GET,/routes/random-points,183.983666007407,15
GET,/cities,9.425583004485816,957
GET,/city/info/[city],12.462208018405363,119
GET,/cities,8.937292004702613,957
GET,/cities,5.166125018149614,957
GET,/routes/random-points,203.85874999919906,22
GET,/routes/random-points,188.7983750202693,8
POST,/routes/heatmap,528.1719999911729,434
GET,/routes/shortest,150.04916698671877,82
POST,/routes/heatmap,535.6716669921298,434
GET,/city/[city],5.9122499951627105,63
GET,/city/info/[city],10.20845799939707,119
GET,/routes/shortest,147.28158299112692,86
GET,/routes/random-points,127.65450001461431,22
GET,/routes/random-points,557.274166989373,8
GET,/routes/random-points,146.75375001388602,15
GET,/city/info/[city],5.992541991872713,119
GET,/city/info/[city],8.353542012628168,117
GET,/city/[city],6.489749997854233,63
GET,/city/[city],10.405540990177542,61
GET,/routes/shortest,144.17883401620202,107
GET,/routes/shortest,595.8169589866884,107
POST,/routes/heatmap,593.0076670192648,434
GET,/city/info/[city],7.67791600083001,117
POST,/routes/heatmap,616.3905419816729,434
GET,/routes/shortest,108.7469169870019,102
GET,/routes/random-points,614.6804589952808,29
GET,/routes/most-used,622.3143329843879,2821
GET,/routes/shortest,637.6268329913728,134
GET,/cities,5.461667024064809,957
GET,/city/[city],6.056749989511445,66
GET,/city/[city],7.677582994801924,63
GET,/city/[city],5.193625023821369,60
GET,/city/info/[city],7.1157079946715385,124
GET,/cities,5.527250003069639,957
GET,/routes/shortest,121.04808300500736,82
POST,/routes/heatmap,142.16795898391865,434
GET,/routes/most-used,139.68550000572577,2821
GET,/routes/shortest,126.77883400465362,86
GET,/routes/most-used,697.0406249747612,2821
GET,/city/[city],7.404167001368478,63
POST,/routes/heatmap,112.28345800191164,434
GET,/routes/random-points,705.5774579930585,15
GET,/city/info/[city],13.040291989455,126
GET,/routes/random-points,706.4152090169955,22
GET,/city/info/[city],15.011165989562869,116
GET,/cities,22.094625019235536,957
POST,/routes/heatmap,118.26741698314436,434
GET,/routes/most-used,740.8789999899454,2821
GET,/routes/random-points,740.6107080169022,8
GET,/routes/shortest,127.87333302549087,122
GET,/city/[city],12.746541993692517,69
GET,/city/info/[city],13.120582996634766,119
GET,/city/[city],17.34416699036956,63
GET,/cities,17.328124988125637,957
GET,/city/info/[city],18.87466700281948,118
GET,/city/[city],13.147292018402368,60
GET,/city/[city],21.83516600052826,60
POST,/routes/heatmap,95.1624580193311,434
POST,/routes/heatmap,112.69266699673608,434
GET,/routes/random-points,102.78437499073334,15
GET,/routes/most-used,769.6368750184774,2821
GET,/city/info/[city],8.390708011575043,116
GET,/city/[city],6.537333014421165,64
GET,/routes/most-used,109.32754198438488,2821
POST,/routes/heatmap,787.8745420021005,434
GET,/routes/random-points,108.47387500689365,15
GET,/cities,10.823083983268589,957
GET,/routes/shortest,803.4313750104047,86
GET,/city/[city],5.264790990622714,64
GET,/city/info/[city],7.255292002810165,119
GET,/routes/most-used,813.6881249956787,2821
GET,/city/info/[city],6.385874992702156,117
GET,/routes/most-used,123.78983301459812,2821
GET,/routes/random-points,106.54479201184586,8
GET,/routes/shortest,99.37270800583065,107
POST,/routes/heatmap,843.656999990344,434
GET,/city/info/[city],6.067917012842372,119
GET,/routes/most-used,58.70583301293664,2821
GET,/routes/random-points,66.68795898440294,29
POST,/routes/heatmap,73.52745800744742,434
GET,/cities,29.53316702041775,957
GET,/city/[city],46.84312499011867,60
GET,/cities,33.19066698895767,957
GET,/city/[city],36.76854199147783,64
GET,/cities,35.80466701532714,957
GET,/cities,45.82662499160506,957
GET,/city/info/[city],25.025917013408616,119
GET,/city/info/[city],10.989125003106892,119
GET,/cities,7.161624991567805,957
GET,/city/info/[city],8.185458980733529,119
GET,/routes/shortest,66.15920801414177,82
GET,/routes/shortest,97.91320899967104,82
POST,/routes/heatmap,99.60941597819328,434
POST,/routes/heatmap,77.04779200139455,434
GET,/city/info/[city],17.39270900725387,118
GET,/city/info/[city],19.72016697982326,119
GET,/cities,11.02599999285303,957
GET,/city/info/[city],7.603999983984977,119
GET,/city/[city],19.213749998016283,63
GET,/city/info/[city],18.207959015853703,117
GET,/cities,48.40595799032599,957
GET,/city/[city],42.29741601739079,66
GET,/city/info/[city],63.301209011115134,115
GET,/cities,63.365291978698224,957
GET,/city/info/[city],64.01320899021812,120
GET,/cities,63.46270799986087,957
GET,/cities,63.41570898075588,957
GET,/cities,72.38450000295416,957
GET,/city/info/[city],72.41070800228044,117
GET,/cities,51.81129099219106,957
GET,/city/info/[city],87.77020798879676,120
GET,/cities,88.03300000727177,957
GET,/routes/shortest,158.41775000444613,80
POST,/routes/heatmap,118.56666699168272,434
GET,/routes/random-points,129.35220802319236,8
GET,/routes/shortest,140.50762497936375,122
GET,/routes/shortest,150.3327079990413,86
GET,/routes/random-points,158.4635420003906,8
POST,/routes/heatmap,139.22287500463426,434
POST,/routes/heatmap,145.9422500047367,434
GET,/routes/random-points,160.02083299099468,8
GET,/routes/shortest,145.3731250076089,107
GET,/routes/most-used,132.30533301248215,2821
GET,/routes/random-points,139.61008400656283,8
GET,/cities,103.1577920075506,957
GET,/city/info/[city],103.14354198635556,115
GET,/cities,103.49675000179559,957
GET,/routes/shortest,113.65637500421144,86
GET,/routes/most-used,141.6360829898622,2821
GET,/routes/most-used,107.96316701453179,2821
GET,/routes/random-points,133.5565420158673,29
GET,/routes/most-used,104.00908399606124,2821
GET,/routes/random-points,148.54904200183228,8
GET,/cities,84.21254198765382,957
GET,/cities,140.53537501604296,957
GET,/cities,140.2958749968093,957
GET,/city/[city],82.07950001815334,60
GET,/city/info/[city],72.24783301353455,122
