request_type,name,response_time_ms,response_length
GET,/city/info/Chicago,398.52712501306087,119
GET,/routes/shortest?fromName=Denver&toName=Phoenix,415.2409999805968,80
GET,/cities,410.18954099854454,957
GET,/routes/shortest?fromName=Denver&toName=Phoenix,422.44816600577906,80
GET,/routes/random-points?count=2,421.44266702234745,15
GET,/city/info/Atlanta,427.97654200694524,117
POST,/routes/heatmap,430.39162500645034,434
GET,/city/info/Houston,431.9177919824142,119
GET,/routes/random-points?count=4,25.220958021236584,29
POST,/routes/heatmap,442.59216700447723,434
GET,/city/info/Portland,442.94241702300496,118
GET,/routes/most-used?date=2025-11-01,447.58937499136664,2821
GET,/city/Seattle,460.89991700137034,61
GET,/routes/most-used,460.5786669999361,2821
GET,/cities,38.09212500345893,957
GET,/cities,470.1206669851672,957
GET,/city/info/Denver,473.3993750123773,116
GET,/cities,471.20483400067315,957
GET,/city/info/Chicago,484.0556670096703,119
GET,/routes/most-used,481.4147499855608,2821
GET,/cities,486.7039590026252,957
GET,/routes/shortest?fromName=Boston&toName=Miami,39.89283400005661,107
POST,/routes/heatmap,508.4582080016844,434
GET,/city/Denver,507.50012500793673,60
GET,/cities,518.2839999906719,957
GET,/routes/most-used?date=2025-11-01,517.8385420003906,2821
GET,/routes/random-points?count=5,523.8025830185506,36
GET,/routes/random-points?count=1,523.1360000034329,8
GET,/routes/most-used?date=2025-11-01,525.6649579969235,2821
GET,/city/Denver,43.758709012763575,60
POST,/routes/heatmap,531.7803339858074,434
GET,/routes/random-points?count=5,534.1381249891128,36
GET,/routes/shortest?fromName=Boston&toName=Miami,48.54987500584684,107
GET,/cities,47.50716598937288,957
GET,/routes/most-used?date=2025-11-01,554.7225830086973,2821
GET,/routes/most-used,560.6827499868814,2821
GET,/city/info/Chicago,562.6767920039129,119
POST,/routes/heatmap,63.91637498745695,434
GET,/routes/shortest?fromName=Phoenix&toName=Houston,587.3248330026399,82
POST,/routes/heatmap,586.0383750114124,434
GET,/city/info/Miami,69.50295899878256,115
GET,/city/info/New%20York,63.45929199596867,120
GET,/cities,67.75266700424254,957
GET,/city/Salt%20Lake%20City,63.62587501644157,69
GET,/cities,604.6815420268103,957
GET,/routes/most-used?date=2025-11-01,19.951916998252273,2821
GET,/routes/shortest?fromName=Houston&toName=Nashville,45.50437498255633,86
GET,/cities,21.83691700338386,957
GET,/city/Portland,4.6819159761071205,63
GET,/city/info/New%20York,5.016292008804157,120
GET,/routes/shortest?fromName=Chicago&toName=Seattle,13.950042019132525,122
GET,/cities,9.252415999071673,957
GET,/city/info/Portland,19.388999993680045,118
GET,/cities,10.028832999523729,957
GET,/city/Phoenix,6.790875020669773,63
GET,/routes/random-points?count=3,2.0450419979169965,22
GET,/routes/random-points?count=1,1.3000000035390258,8
GET,/city/info/Kansas%20City,7.374749984592199,122
GET,/routes/random-points?count=2,2.0775000157300383,15
GET,/routes/shortest?fromName=Houston&toName=Nashville,22.04920901567675,86
POST,/routes/heatmap,28.7944590090774,434
GET,/routes/random-points?count=4,8.820207993267104,29
GET,/cities,10.17816600506194,957
POST,/routes/heatmap,38.60162501223385,434
GET,/routes/shortest?fromName=Houston&toName=Nashville,51.885959022911265,86
GET,/cities,56.6498750122264,957
GET,/city/info/Salt%20Lake%20City,14.339125016704202,126
GET,/routes/random-points?count=2,22.998000000370666,15
GET,/cities,86.87237498816103,957
GET,/routes/most-used,32.212416001129895,2821
GET,/city/info/Miami,104.18141700210981,115
GET,/cities,102.94304101262242,957
GET,/city/Seattle,106.12983402097598,61
GET,/routes/random-points?count=1,105.96270899986848,8
GET,/cities,109.7166660183575,957
GET,/city/Buffalo,45.773624995490536,62
POST,/routes/heatmap,148.12058399547823,434
GET,/routes/shortest?fromName=Denver&toName=Phoenix,146.08808301272802,80
GET,/routes/random-points?count=5,63.68724998901598,36
GET,/routes/shortest?fromName=Houston&toName=Nashville,145.9984999964945,86
POST,/routes/heatmap,154.53912498196587,434
GET,/routes/random-points?count=5,152.37362499465235,36
GET,/cities,137.47370798955671,957
POST,/routes/heatmap,71.8368340167217,434
GET,/city/Buffalo,167.11487498832867,62
GET,/routes/most-used?date=2025-11-01,167.06274999887682,2821
GET,/routes/shortest?fromName=Denver&toName=Phoenix,69.32066701119766,80
GET,/routes/most-used,179.54441599431448,2821
GET,/city/Phoenix,179.95441702078097,63
GET,/city/Kansas%20City,179.75725000724196,66
GET,/routes/most-used,185.47575001139194,2821
GET,/city/New%20York,188.60824999865144,63
GET,/city/Buffalo,61.32887498824857,62
GET,/routes/most-used?date=2025-11-01,45.64108300837688,2821
POST,/routes/heatmap,219.43891601404175,434
GET,/city/info/Salt%20Lake%20City,227.4236670054961,126
GET,/cities,42.572708014631644,957
GET,/city/info/Chicago,220.52854098728858,119
GET,/routes/most-used?date=2025-11-01,221.09879099298269,2821
GET,/routes/random-points?count=3,31.392790988320485,22
GET,/routes/shortest?fromName=New%20York&toName=Los%20Angeles,248.69754200335592,134
GET,/routes/random-points?count=3,233.4230410051532,22
GET,/city/info/Houston,250.47162498231046,119
GET,/cities,258.2795839989558,957
GET,/city/info/Nashville,256.1245420074556,119
GET,/city/info/Salt%20Lake%20City,262.3105419916101,126
GET,/routes/most-used,41.46262499853037,2821
GET,/city/info/Buffalo,278.77604198874906,117
GET,/routes/most-used?date=2025-11-01,276.023417012766,2821
GET,/routes/most-used,36.500042013358325,2821
GET,/routes/shortest?fromName=Chicago&toName=Seattle,306.638916983502,122
POST,/routes/heatmap,58.44879100914113,434
GET,/routes/random-points?count=2,306.4947919920087,15
POST,/routes/heatmap,305.6890419975389,434
GET,/city/info/Portland,68.59974999679253,118
GET,/routes/shortest?fromName=Phoenix&toName=Houston,324.75883298320696,82
GET,/city/Los%20Angeles,322.5963329896331,66
GET,/city/info/Atlanta,64.6134999988135,117
GET,/routes/shortest?fromName=New%20York&toName=Los%20Angeles,65.25033302023076,134
GET,/routes/random-points?count=1,345.65945802023634,8
GET,/routes/most-used,343.45595800550655,2821
GET,/city/info/Houston,347.60387500864454,119
GET,/city/info/Houston,41.56733298441395,119
GET,/city/Miami,352.77512500761077,59
