Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/city/info/Nashville,545,79,14000.0,31555.689338615914,56.79754100856371,208544.580124988,101.75045871559632,1.811110462456779,0.26252793859465234,14000,18000,22000,29000,133000,136000,175000,189000,209000,209000,209000
GET,/city/info/New%20York,504,77,14000.0,38788.42270312494,4.923500004224479,224541.1333339871,101.66666666666667,1.6748617854646177,0.2558816616682055,14000,18000,22000,77000,135000,147000,203000,206000,225000,225000,225000
GET,/city/info/Phoenix,513,73,13000.0,32413.20296760375,50.795250019291416,238384.5733340131,102.06627680311891,1.7047700316336287,0.24258910781531168,13000,18000,21000,22000,133000,136000,175000,203000,238000,238000,238000
GET,/city/info/Portland,507,70,13000.0,33007.4021039686,194.7464580007363,225454.14887499646,101.70808678500987,1.684831200854288,0.23261969242564134,13000,18000,22000,22000,134000,142000,191000,204000,225000,225000,225000
GET,/city/info/Salt%20Lake%20City,494,73,13000.0,32610.604599113354,78.88237500446849,225586.83845799533,107.38056680161944,1.6416304008323832,0.24258910781531168,14000,18000,21000,22000,134000,136000,173000,203000,226000,226000,226000
GET,/city/info/Seattle,501,75,13000.0,30270.721023645485,37.33191700302996,215979.5717499801,99.48502994011976,1.6648923700749474,0.24923538474175858,13000,18000,21000,22000,133000,135000,137000,190000,216000,216000,216000
POST,/routes/heatmap,7648,1128,14000.0,33284.88581506205,8.176917006494477,246246.02829199284,369.989539748954,25.41536296673293,3.7485001865160488,14000,18000,22000,22000,134000,136000,175000,204000,221000,246000,246000
GET,/routes/most-used,3769,531,13000.0,32629.577921102846,8.065625006565824,230121.04195801658,2423.560095516052,12.524908867889174,1.7645865239716507,13000,18000,22000,22000,133000,136000,178000,205000,223000,230000,230000
GET,/routes/most-used?date=2025-11-01,3785,581,14000.0,33745.83595516459,23.76120799453929,233809.69287501648,2387.97463672391,12.57807908330075,1.930743447132823,14000,18000,22000,22000,133000,136000,178000,204000,223000,234000,234000
GET,/routes/random-points?count=1,1464,206,13000.0,30725.191159760627,78.41504199313931,211465.957834007,6.8743169398907105,4.865074710159128,0.6845665234240302,13000,18000,22000,22000,133000,135000,144000,190000,209000,211000,211000
GET,/routes/random-points?count=2,1622,214,14000.0,33091.74412237586,72.98774999799207,226833.35854200413,13.020961775585697,5.390130587348432,0.7111516311298178,14000,18000,22000,22000,133000,136000,184000,204000,220000,227000,227000
GET,/routes/random-points?count=3,1544,225,13000.0,32634.33144223984,39.619166986085474,240369.26941599813,18.7940414507772,5.130925787217003,0.7477061542252758,13000,18000,21000,22000,133000,136000,199000,207000,220000,240000,240000
GET,/routes/random-points?count=4,1555,221,14000.0,32604.165206404945,1.1842910025734454,228564.76549999206,24.87845659163987,5.167480310312461,0.7344136003723819,14000,18000,22000,22000,133000,136000,173000,205000,216000,229000,229000
GET,/routes/random-points?count=5,1566,215,13000.0,31598.267756040812,11.147415993036702,237820.70879099774,31.057471264367816,5.204034833407919,0.7144747695930412,13000,18000,20000,22000,133000,136000,186000,206000,228000,238000,238000
GET,/routes/shortest?fromName=Atlanta&toName=Kansas%20City,1078,174,13000.0,33373.98450538699,14.620790985645726,234808.71700000716,85.53617810760667,3.5823432633548764,0.5782260926008799,13000,18000,22000,22000,134000,136000,189000,205000,226000,235000,235000
GET,/routes/shortest?fromName=Boston&toName=Miami,1037,166,14000.0,34155.99955631,16.184209001949057,218862.92033299105,89.87174541947927,3.4460945863627153,0.5516409848950923,14000,18000,22000,22000,134000,136000,175000,206000,217000,219000,219000
GET,/routes/shortest?fromName=Chicago&toName=Seattle,1105,170,14000.0,33741.34001170972,59.70891600009054,245737.5936669996,103.23076923076923,3.6720680018619096,0.5649335387479861,14000,18000,22000,22000,134000,136000,175000,208000,224000,246000,246000
GET,/routes/shortest?fromName=Denver&toName=Phoenix,1081,157,14000.0,33426.44089963745,42.5249160034582,225899.79962498182,68.38112858464385,3.592312678744547,0.5217327387260813,14000,18000,22000,22000,133000,136000,188000,205000,225000,226000,226000
GET,/routes/shortest?fromName=Houston&toName=Nashville,1088,152,14000.0,32388.51533460632,72.41312498808838,236011.34866700158,73.98529411764706,3.615574647987111,0.505117046409964,14000,18000,22000,22000,133000,136000,173000,198000,234000,236000,236000
GET,/routes/shortest?fromName=New%20York&toName=Los%20Angeles,1092,149,15000.0,33001.68415558086,59.60941698867828,226906.83116699802,115.71611721611721,3.6288672018400048,0.4951476310202937,15000,18000,22000,22000,133000,136000,174000,205000,214000,227000,227000
GET,/routes/shortest?fromName=Phoenix&toName=Houston,1160,176,13000.0,31325.49149585693,48.462500009918585,245632.15799999307,69.55862068965517,3.854840617339199,0.5848723695273268,13000,18000,22000,22000,133000,135000,140000,202000,217000,246000,246000
,Aggregated,53647,7818,14000.0,32753.577001104786,1.1842910025734454,246246.02829199284,546.0153596659645,178.2764091365483,25.980296505480915,14000,18000,22000,22000,133000,136000,175000,204000,225000,241000,246000
