request_type,name,response_time_ms,response_length
GET,/routes/random-points?count=1,42.96904199999929,8
GET,/routes/random-points?count=1,37.04579200000069,8
GET,/city/info/Los%20Angeles,516.8107500000012,124
GET,/cities,515.8283330000017,957
GET,/routes/most-used,521.3847909999992,2821
GET,/routes/most-used?date=2025-11-01,51.43404100000026,2821
GET,/routes/shortest?fromName=Denver&toName=Phoenix,538.0598329999984,80
GET,/city/info/Salt%20Lake%20City,35.449666999998186,126
GET,/city/Nashville,547.4693329999986,64
GET,/cities,547.1480839999998,957
POST,/routes/heatmap,59.11883399999951,434
GET,/city/Portland,68.62595799999838,63
GET,/city/Nashville,55.80641599999936,64
GET,/routes/shortest?fromName=Chicago&toName=Seattle,575.0347500000004,122
GET,/routes/random-points?count=4,63.513291999999666,29
GET,/city/info/Miami,63.9777090000031,115
POST,/routes/heatmap,58.059374999999136,434
GET,/city/info/Atlanta,580.6390409999977,117
GET,/health,13.691833999999403,43
GET,/cities,50.90787500000005,957
GET,/routes/shortest?fromName=Houston&toName=Nashville,66.972959000001,86
GET,/routes/most-used?date=2025-11-01,603.2190419999993,2821
GET,/cities,603.2188339999998,957
GET,/city/Miami,81.02741700000138,59
GET,/city/Boston,604.898875,60
GET,/routes/shortest?fromName=Phoenix&toName=Houston,83.80920799999814,82
GET,/city/Buffalo,64.04012500000178,62
GET,/city/info/Miami,630.576542,115
GET,/routes/most-used?date=2025-11-01,85.14445800000203,2821
GET,/health,630.1325419999984,43
GET,/health,632.6632500000003,43
GET,/city/info/Atlanta,61.943750000001074,117
GET,/cities,641.8475000000008,957
GET,/city/info/Salt%20Lake%20City,640.8647499999986,126
GET,/cities,64.53891700000014,957
GET,/routes/shortest?fromName=Chicago&toName=Seattle,653.5215000000001,122
POST,/routes/heatmap,55.4079999999999,434
